PLOT_CODE,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
12-004-1-28,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.670000017,42.31405982,NA,12,9,3,1.819439,0.810218,0.468635,0.516605,0.01476,0
REF-2015-11-1-25,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.309710503,29.1120783,NA,7,3,4,0.485094,0.24,0.46875,0.09375,0.40625,0.03125
09-008-A-1-4,09-008A,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,249.94,810,Fraser,Main,10716,10.72,1,0.655865,0.776135371,162,5,2,3,0.217519,0.1068,0.469027,0.486726,0.017699,0.026549
10-002-B-1-18,10-002B,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,3742.3,10000,Fraser,Main,15504,15.5,0,1.24745965,15.93127985,123,14,5,9,0.99345,0.556606,0.469388,0.102041,0.360544,0.068027
09-020-1-5,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,0.54267,5.219025,96,6,5,1,1.004443,0.531217,0.469697,0.530303,0,0
02-001-1-13,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,1.099979281,53.21483305,NA,7,5,2,1.258632,0.64373,0.47,0.45,0.08,0
02-001-1-16,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.900076091,31.64679052,NA,7,4,3,1.051752,0.60503,0.470588,0.457014,0.072398,0
09-008-B-1-2,09-008B,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,177.62,810,Fraser,Main,10654,10.65,1,0.927443,1.103949398,143,10,5,5,1.147291,0.619869,0.471264,0.344828,0.068966,0.114943
09-001-B -1-5,09-001B,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,Main,10999,11,0,1.151641,5.629744036,106,8,5,3,1.37027,0.72862,0.473251,0.469136,0.057613,0
02-007-A-2-1,02-007A,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,North,12403,12.4,2,0.460000008,9.033673968,NA,6,5,1,1.300592,0.666667,0.473684,0.526316,0,0
13-010-1-08,13-010,NO,2015,Inline,N,NO,NO,YES,1998,23,17,196.6,175,Fraser,Main,28167,28.17,2,1.039999962,4.182783941,NA,13,5,8,1.497303,0.759945,0.473684,0.45614,0.070175,0
11-012-B-1-06,11-012B,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,701.42,5411,Fraser,Main,18359,18.36,0,1.189722,5.05024752,81,13,8,5,1.613346,0.736626,0.473684,0.078947,0.447368,0
REF-2015-11-2-10,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.369327933,5.77424243,NA,4,3,1,0.964963,0.592593,0.473684,0.526316,0,0
02-015-1-4,02-015,NO,2021,Inline,N,YES,NO,NO,2007,14,14,388.44,445,Fraser,North,10297,10.3,3,0.790011,4.2433,NA,4,3,1,0.031467,0.00882,0.47479,0,0.52521,0
02-005-A-2-01,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.689999998,17.49999785,147,8,3,5,0.639032,0.34,0.47619,0.428571,0.047619,0.047619
02-001-1-21,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,1.129989505,42.78587028,99,10,6,4,1.124544,0.592628,0.479167,0.447917,0.072917,0
02-007-C-2-3,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.479999989,7.757154253,130,9,5,4,1.098612,0.527778,0.48,0.48,0.04,0
02-005-E-1-10,02-005E,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,333.98,1524,Fraser,North,16219,16.22,1,0.970054924,3.443457349,200,7,4,3,0.654126,0.355992,0.481172,0.518828,0,0
04-003-1-7,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,1.19,4.686203,148,11,7,4,1.322476,0.679235,0.481308,0,0.514019,0.004673
13-012-A-1-10,13-012A,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,Main,28578,28.58,2,1.25999999,5.378061158,NA,15,7,8,1.732659,0.781065,0.481481,0.37037,0.148148,0
02-009-3-2,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,0.449948549,15.41002388,NA,12,7,5,1.184147,0.623656,0.481865,0.487047,0.010363,0.020725
Ref5-1-01,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.23,19.68524,NA,9,2,7,0.114665,0.047591,0.482353,0.270588,0.235294,0.011765
09-013-1-16,09-013,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,2689.58,2780,Fraser,Main,10592,10.59,0,0.964595,9.427290366,143,8,6,2,1.390758,0.708546,0.482759,0.172414,0.344828,0
Glenrose upstream-1-12,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,0.959343,8.634377,77,8,3,5,0.758487,0.478668,0.484375,0.484375,0.015625,0.015625
09-001-A-1-10,09-001A,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,Main,11661,11.66,0,1.043608,5.594852527,174,7,5,2,1.111192,0.544582,0.486486,0,0.495495,0.018018
02-001-1-33,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.710033298,34.76691179,171,6,3,3,0.84278,0.483471,0.488889,0.011111,0.5,0
03-002-3-10,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.800000012,5.816114318,NA,12,7,5,1.168974,0.537313,0.489051,0.394161,0.10219,0.014599
02-003-B-2-2,02-003B,NO,2015,Inline,N,YES,NO,YES,1992,29,23,4094,7755,Fraser,North,14255,14.26,3,1.080000043,3.317921629,59,8,5,3,0.920249,0.459184,0.494118,0.494118,0,0.011765
11-012-A-1-19,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.429914,30.6193651,163,7,4,3,1.222886,0.660124,0.494382,0.168539,0.337079,0
09-020-1-10,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,1.441599,9.517093,137,5,2,3,0.673012,0.48,0.49505,0.09901,0.405941,0
11-009-1-15,11-009,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,1674.37,NA,Fraser,Main,23825,23.83,2,1.280878,3.357067,68,12,6,6,1.451635,0.739334,0.496,0.184,0.32,0
REF-2015-10-1-12,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.179133177,24.59937376,159,7,4,3,0.79403,0.397959,0.497041,0.088757,0.414201,0
09-008-A-1-5,09-008A,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,249.94,810,Fraser,Main,10716,10.72,1,-0.06584,0,NA,6,3,3,0.822572,0.529586,0.497608,0.478469,0.019139,0.004785
12-003-1-7,12-003,NO,2021,Protruding,N,NO,NO,NO,1987,34,34,525.89,509,Fraser,Main,23208,23.21,1,0.83659,3.691484,91,6,4,2,1.009601,0.579082,0.499109,0.001783,0.499109,0
02-001-2-9,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.059999999,0.771198522,NA,2,1,1,0,0,0.5,0.5,0,0
01-003-A-2-1,01-003A,NO,2015,Embayment,N,NO,NO,NO,1991,30,24,112.88,627,Fraser,North,24561,24.56,NA,0.261447,2.771819,NA,2,1,1,0,0,0.5,0.5,0,0
12-004-2-32,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.299310803,58.74467236,NA,2,1,1,0,0,0.5,0.5,0,0
11-010-2-1,11-010,NO,2015,Protruding,N,NO,NO,NO,1995,26,20,154.15,80,Fraser,North,22786,22.79,3,0.529687,4.365404532,NA,2,1,1,0,0,0.5,0.5,0,0
02-007-C-2-2,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.189999998,1.553699338,112,5,3,2,1.05492,0.64,0.5,0.4,0.1,0
12-004-2-38,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.379654914,52.42833045,NA,5,3,2,1.039721,0.625,0.5,0.25,0,0.25
09-008-B-1-9,09-008B,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,177.62,810,Fraser,Main,10654,10.65,1,0.416328,0,131,9,7,2,1.031035,0.477286,0.5,0.492958,0,0.007042
REF-2015-02-2-02,REF-2015-02,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,11900,11.9,2,0.01,0.592502503,NA,2,1,1,0,0,0.5,0.5,0,0
REF-2015-10-2-02,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.179135233,14.3835715,NA,2,1,1,0,0,0.5,0.5,0,0
REF-2015-10-2-11,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.209564418,10.23193111,NA,3,1,2,0,0,0.5,0,0.25,0.25
REF-2015-05-2-09,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.229819462,10.91214098,NA,2,1,1,0,0,0.5,0.5,0,0
REF-2015-05-2-05,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.249815747,4.427575839,NA,2,1,1,0,0,0.5,0.5,0,0
REF-2015-05-1-27,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,1.440089583,7.426062812,156,5,2,3,0.362211,0.207612,0.5,0,0.5,0
05-002-1-14,05-002,NO,2021,Basin,Y,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,North,3224,3.22,0,1.087915,55.635,NA,2,1,1,0,0,0.5,0,0.5,0
13-002-1-202,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.099278,36.468,NA,2,1,1,0,0,0.5,0,0.5,0
13-002-1-103,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.160991,22.881,NA,3,1,2,0,0,0.5,0,0.5,0
11-014-1-1,11-014,NO,2021,Protruding,N,NO,NO,NO,2005,16,16,57.57,59.67,Fraser,Main,22539,22.54,2,1.03965,4.432059,37,10,5,5,0.994354,0.469388,0.5,0.428571,0.035714,0.035714
REF13-1-08,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.278888,42.88382,NA,5,2,3,0.142506,0.062435,0.5,0,0.5,0
13-012-A-1-3,13-012A,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,Main,28578,28.58,2,1.600000024,7.908953318,81,20,10,10,1.529789,0.660701,0.503401,0.238095,0.095238,0.163265
Ref4-1-06,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.39,31.39807,NA,9,5,4,1.133246,0.616257,0.511111,0.266667,0.222222,0
REF3-1-17,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.66,26.30604,NA,3,2,1,0.191444,0.090703,0.512195,0,0.487805,0
01-008-1-16,01-008,NO,2015,Protruding,N,NO,NO,YES,2003,18,12,2269.75,2161,Fraser,North,21422,21.42,1,1.049945951,7.66277888,115,15,10,5,1.387055,0.615634,0.512931,0.288793,0.068966,0.12931
12-004-1-05,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.650514245,48.35813714,NA,9,5,4,1.061443,0.607999,0.513043,0.475362,0.005797,0.005797
REF-2015-09-1-19,REF-2015-09,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.150384903,43.18883186,204,10,6,4,1.352027,0.64723,0.513089,0.005236,0.439791,0.041885
10-004-1-15,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,0.506403863,1.315336755,NA,3,1,2,0,0,0.514019,0.46729,0.018692,0
02-001-2-39,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.420049936,7.33255913,NA,9,7,2,1.397205,0.622837,0.515152,0.121212,0.363636,0
10-002-B-1-12,10-002B,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,3742.3,10000,Fraser,Main,15504,15.5,0,1.271268964,18.52017359,76,8,5,3,0.996314,0.539431,0.515982,0,0.456621,0.027397
09-001-B -1-6,09-001B,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,Main,10999,11,0,1.221642,5.557100818,113,8,4,4,0.972886,0.575195,0.516129,0.201613,0.064516,0.217742
REF-2015-11-2-13,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.339424074,5.330212933,NA,6,3,3,0.277113,0.119141,0.516129,0.483871,0,0
11-012-B-1-07,11-012B,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,701.42,5411,Fraser,Main,18359,18.36,0,1.190296,5.414502018,73,8,6,2,1.341195,0.687542,0.516729,0.483271,0,0
REF-2015-12-1-13,REF-2015-12,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,18973,18.97,2,0.910154939,7.364989221,112,9,4,5,0.794239,0.409444,0.517241,0.310345,0.068966,0.103448
11-012-A-1-11,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.44,11.80920508,112,6,3,3,0.776214,0.467495,0.517483,0.475524,0.006993,0
03-004-1-4,03-004A,NO,2015,Basin,Y,NO,YES,NO,1994,27,21,6306.73,5365,Fraser,North,4895,4.9,0,1.04,72.49994011,NA,6,2,4,0.304636,0.165289,0.517647,0.011765,0.447059,0.023529
02-007-B-1-6,02-007B,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,574.22,3984,Fraser,North,12671,12.67,2,0.540000021,8.637047091,148,6,3,3,0.773497,0.495148,0.52,0.4,0.064,0.016
Glenrose upstream-1-09,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,0.669907,5.769954,18,7,4,3,0.79373,0.390533,0.52,0.48,0,0
Ref7-1-20,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,1.420055,13.75635,128,9,6,3,0.962022,0.517152,0.520408,0.343537,0.136054,0
03-003-2-07,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.189999998,0.128736478,NA,5,4,1,0.355074,0.154869,0.521531,0.478469,0,0
Ref4-1-15,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.58,20.10267,68,5,3,2,0.566086,0.291667,0.521739,0,0.478261,0
11-013-1-06,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.071819,12.35115367,61,11,4,7,0.929575,0.539243,0.522936,0.275229,0.018349,0.183486
03-004-1-7,03-004A,NO,2015,Basin,Y,NO,YES,NO,1994,27,21,6306.73,5365,Fraser,North,4895,4.9,0,1.37,34.53393723,NA,4,1,3,0,0,0.52381,0.142857,0.333333,0
REF3-1-15,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.81,4.621574,84,7,4,3,0.598339,0.32692,0.525338,0.050676,0.423986,0
12-001-1-13,12-001,NO,2015,Protruding,N,YES,NO,YES,1982,39,33,671.31,625,Fraser,Main,24214,24.21,0,1.660367,5.251908164,147,13,7,6,0.875493,0.374471,0.525773,0.082474,0.360825,0.030928
02-005-B-1-7,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.760030866,7.643226025,97,10,5,5,0.330063,0.125426,0.527094,0.448276,0.009852,0.014778
02-007-C-1-8,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.800000012,14.37759316,174,14,10,4,1.145003,0.492098,0.529954,0.40553,0.064516,0
12-001-1-08,12-001,NO,2015,Protruding,N,YES,NO,YES,1982,39,33,671.31,625,Fraser,Main,24214,24.21,0,1.149877,4.054733008,100,16,7,9,0.546663,0.21491,0.530686,0.310469,0.115523,0.043321
14-001-1-20,14-001,NO,2021,Protruding,N,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,Main,37471,37.47,1,1.25,4.293914,NA,10,6,4,1.243881,0.633507,0.531792,0.063584,0.404624,0
10-004-1-02,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,0.960756421,17.69149964,209,6,4,2,0.772569,0.411215,0.532338,0.447761,0,0.0199
12-004-1-39,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,1.092054129,51.52278574,NA,8,5,3,0.254761,0.092341,0.533898,0.423729,0.042373,0
02-005-C-1-1,02-005C,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,555.61,1524,Fraser,North,16052,16.05,1,0.71000886,8.642746177,NA,11,7,4,0.529879,0.202337,0.536232,0.449275,0,0.014493
02-007-A-1-10,02-007A,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,North,12403,12.4,2,0.790000021,14.16135375,63,10,7,3,1.283201,0.579082,0.538462,0.346154,0.115385,0
02-001-1-7,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,1.150019526,23.15237007,163,13,10,3,1.785929,0.77683,0.541985,0.244275,0.183206,0.030534
REF-2015-11-1-22,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.830292284,31.66211941,NA,9,4,5,1.064121,0.622892,0.541985,0.328244,0.122137,0.007634
13-003-1-25,13-003,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,507.54,NA,Fraser,Main,32370,32.37,1,1.53,2.903435,NA,13,7,6,0.378043,0.133856,0.544304,0.196203,0.259494,0
13-012-B-1-14,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.649999976,36.20803027,38,12,6,6,0.538059,0.225115,0.544444,0.077778,0.322222,0.055556
REF-2015-12-1-04,REF-2015-12,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,18973,18.97,2,1.079778552,10.23011861,120,7,4,3,0.771253,0.45487,0.544776,0.074627,0.373134,0.007463
02-001-1-22,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.920010686,57.87693016,NA,12,6,6,0.913717,0.445348,0.546053,0.407895,0.039474,0.006579
10-002-B-1-16,10-002B,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,3742.3,10000,Fraser,Main,15504,15.5,0,1.46031642,15.59723203,98,13,6,7,1.082905,0.497988,0.546218,0.403361,0.008403,0.042017
13-012-B-1-04,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.480000019,31.6666749,37,4,2,2,0.178845,0.083176,0.547619,0.02381,0.428571,0
02-005-A-1-09,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.800000012,20.89311815,NA,12,7,5,1.33367,0.63952,0.548872,0.300752,0.150376,0
09-015-1-12,09-015,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1613.49,900,Fraser,Main,11860,11.86,0,1.016894,3.094259542,114,5,2,3,0.282739,0.149938,0.550562,0.022472,0.426966,0
11-012-A-1-18,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.639978,22.62692524,159,14,8,6,1.88479,0.829218,0.55102,0.214286,0.22449,0.010204
11-013-2-06,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,0.730533,4.058855341,NA,5,3,2,0.333011,0.151936,0.552239,0.298507,0,0.149254
02-001-1-14,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,1.219967484,24.85187828,167,8,4,4,0.468123,0.214965,0.552846,0.308943,0.056911,0.081301
13-012-A-1-4,13-012A,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,Main,28578,28.58,2,1.5,6.129140675,201,17,9,8,0.848718,0.34662,0.554455,0.29703,0.138614,0.009901
02-005-C-1-6,02-005C,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,555.61,1524,Fraser,North,16052,16.05,1,0.630003929,4.979593365,NA,2,1,1,0,0,0.555556,0.444444,0,0
11-012-A-1-13,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.46,31.74144764,147,9,6,3,1.106504,0.568442,0.557047,0.161074,0.281879,0
13-010-1-03,13-010,NO,2015,Inline,N,NO,NO,YES,1998,23,17,196.6,175,Fraser,Main,28167,28.17,2,1.070000052,6.544221918,24,11,6,5,1.440701,0.6759,0.558824,0.382353,0.058824,0
Ref-17-1-4,REF17,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.53071,25.17196,NA,5,3,2,0.189683,0.074704,0.55914,0,0.44086,0
02-005-D-1-4,02-005D,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,193.97,1524,Fraser,North,16143,16.14,1,0.660036504,6.509437026,NA,13,8,5,1.527985,0.719783,0.559524,0.309524,0,0.130952
02-001-1-27,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,1.069963098,42.50968625,158,6,5,1,0.645275,0.295556,0.560748,0.439252,0,0
10-002-A-1-14,10-002A,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,15320.29,10000,Fraser,Main,15062,15.06,0,0.613241494,21.66837893,NA,8,5,3,0.85019,0.448129,0.563758,0.033557,0.402685,0
12-004-1-40,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.969828486,31.44059604,NA,11,7,4,0.777902,0.344504,0.563786,0.378601,0.041152,0.016461
09-013-1-8,09-013,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,2689.58,2780,Fraser,Main,10592,10.59,0,0.439426,18.65414986,193,7,5,2,0.961508,0.475223,0.564356,0.39604,0,0.039604
Glenrose down-1-10,GLD,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1598.59,1440,Fraser,Main,21552,21.55,1,0.889554,5.333152,132,3,2,1,0.028941,0.009009,0.565217,0,0.434783,0
11-012-A-1-25,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.500132,23.26816755,114,12,6,6,1.14157,0.6164,0.568182,0.295455,0.136364,0
02-009-1-1,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,1.649904609,26.56430621,183,15,6,9,1.124816,0.54321,0.568421,0.3,0.126316,0.005263
11-012-A-1-06,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.829377,24.85381508,121,7,4,3,0.995794,0.570749,0.568627,0,0.431373,0
02-005-E-1-01,02-005E,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,333.98,1524,Fraser,North,16219,16.22,1,0.820082903,4.815075488,NA,6,3,3,0.164865,0.062955,0.568807,0.422018,0.009174,0
Ref5-1-09,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.18,16.49091,57,4,2,2,0.114665,0.047591,0.569444,0.013889,0.416667,0
Ref7-1-16,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,0.919723,28.91578,105,11,8,3,1.208023,0.602756,0.57115,0.350877,0.077973,0
REF-2015-12-1-29,REF-2015-12,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,18973,18.97,2,1.079855323,16.33545555,115,6,2,4,0.233792,0.117188,0.571429,0.321429,0.107143,0
12-003-1-9,12-003,NO,2021,Protruding,N,NO,NO,NO,1987,34,34,525.89,509,Fraser,Main,23208,23.21,1,1.75728,7.603632,167,5,3,2,0.544284,0.288194,0.571429,0,0.428571,0
10-003-1-1,10-003,NO,2015,Embayment,N,NO,NO,NO,1989,32,26,227.04,180,Fraser,Main,17370,17.37,0,1.429960489,14.28027151,120,9,5,4,1.112463,0.567273,0.572917,0.260417,0.020833,0.145833
02-003-A-1-4,02-003A,NO,2015,Inline,N,NO,NO,YES,1992,29,23,5273.9,7755,Fraser,North,13054,13.05,1,1.25999999,8.194166998,65,10,7,3,1.137537,0.58284,0.573529,0.279412,0.147059,0
Ref5-1-06,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.54,26.35659,NA,3,1,2,0,0,0.578512,0.008264,0.413223,0
Ref7-1-05,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,0.999598,7.259551,107,9,7,2,1.166003,0.635536,0.579439,0.280374,0.140187,0
02-007-C-1-3,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,1.169999957,24.15370937,NA,11,8,3,1.387259,0.618224,0.579545,0.409091,0,0.011364
12-007-1-3,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,0.970385551,15.98758803,NA,10,5,5,1.322402,0.705075,0.580645,0.204301,0.215054,0
