PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
05-002-1-12,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.037049,51.594,NA,3,1,2,0,0,64.5161,0,35.4839,0
05-002-1-15,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.041047,80.612,NA,2,0,2,0,1,0,0,100,0
05-002-1-9,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.049825,86.105,NA,1,0,1,0,1,0,0,100,0
05-002-1-6,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.050523,87.331,NA,2,0,2,0,1,0,0,100,0
05-002-1-4,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.07,111.891,NA,1,0,1,0,1,0,0,100,0
05-002-1-20,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.070699,73.808,NA,3,1,2,0,0,24.3902,0,75.6098,0
05-002-1-14,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.087915,55.635,NA,2,1,1,0,0,50,0,50,0
05-002-1-18,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.089474,93.631,NA,2,0,2,0,1,0,0,100,0
05-002-1-5,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.119826,86.534,NA,1,0,1,0,1,0,0,100,0
05-002-1-2,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.138249,110.723,NA,1,0,1,0,1,0,0,100,0
05-002-1-1,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.378258,201.425,NA,5,2,3,0.191444,0.090703,22.8261,0,77.1739,0
05-002-1-11,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.511399,98.832,141,4,1,3,0,0,94.7867,0.237,4.9763,0
05-002-1-17,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.540869,97.064,150,3,2,1,0.012309,0.003322,99.8339,0.1661,0,0
05-002-1-7,yes,05-002,NO,2021,Basin,Yes,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,NORTH,3224,3.22,0,1.570697,92.16,133,4,2,2,0.012309,0.003322,99.6683,0.1658,0.1658,0
08-004A-1-5,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,0.840188,101.341,NA,2,2,0,0.017438,0.004975,100,0,0,0
08-004A-1-3,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,0.920134,108.263,NA,2,2,0,0.013268,0.003623,100,0,0,0
08-004A-1-2,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,0.950215,104.013,NA,2,2,0,0.019542,0.005682,100,0,0,0
08-004A-1-10,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.029695,16.81,NA,2,2,0,0.126931,0.054012,100,0,0,0
08-004A-1-4,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.029973,104.249,61,2,2,0,0.016726,0.004739,100,0,0,0
08-004A-1-9,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.069806,12.872,104,2,2,0,0.012309,0.003322,100,0,0,0
08-004A-1-11,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.089722,11.68,NA,2,2,0,0.191444,0.090703,100,0,0,0
08-004A-1-1,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.209865,109.894,74,2,2,0,0.07319,0.027392,100,0,0,0
08-004A-1-6,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.329694,16.38,146,5,2,3,0.060498,0.021737,97.7444,1.1815,1.0741,0
08-004A-1-7,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.329833,17.685,165,7,3,4,0.332198,0.172806,53.6408,9.9515,36.4078,0
08-004A-1-8,no,08-004A,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,310.4,1960,Serpentine,MAIN,2064,2.06,0,1.509889,12.427,49,5,4,1,0.873845,0.509766,3.2258,96.7742,0,0
08-004B-1-24,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.440317,10.63,NA,1,1,0,0,0,100,0,0,0
08-004B-1-19,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.520033,6.473,NA,4,4,0,0.047103,0.013187,100,0,0,0
08-004B-1-15,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.550079,12.178,NA,1,1,0,0,0,100,0,0,0
08-004B-1-23,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.630047,10.68,NA,3,3,0,0.367649,0.169421,100,0,0,0
08-004B-1-21,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.649967,7.192,NA,4,4,0,0.873845,0.509766,100,0,0,0
08-004B-1-26,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.659967,8.084,NA,4,4,0,0.820055,0.422497,100,0,0,0
08-004B-1-13,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.700047,12.205,NA,5,4,1,0.24405,0.113496,94.6619,5.3381,0,0
08-004B-1-25,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.750115,5.826,NA,2,2,0,0.012309,0.003322,100,0,0,0
08-004B-1-18,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.760111,13.39,NA,1,1,0,0,0,100,0,0,0
08-004B-1-14,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.77,13.757,NA,3,3,0,0.131571,0.047888,100,0,0,0
08-004B-1-27,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.80011,11.833,NA,2,2,0,0.096509,0.038447,100,0,0,0
08-004B-1-20,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.830033,6.293,NA,2,2,0,0.010147,0.00266,100,0,0,0
08-004B-1-16,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.830083,4.892,60,7,5,2,1.184692,0.673806,97.3934,2.6066,0,0
08-004B-1-17,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.849951,6.017,NA,5,4,1,1.04084,0.554688,44.4444,55.5556,0,0
08-004B-1-22,no,08-004B,NO,2021,Basin,Yes,NO,NO,NO,1998,23,23,1865.91,1960,Serpentine,MAIN,3304,3.3,2,0.850066,9.248,NA,3,3,0,0.697592,0.49129,100,0,0,0
08-005A-1-2,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.47993,0,NA,4,2,2,0.562335,0.375,94.7867,5.2133,0,0
08-005A-1-3,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.44936,0,NA,3,2,1,0.015766,0.004425,52.9965,47.0035,0,0
08-005A-1-4,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.44007,0,NA,3,2,1,0.387212,0.226843,99.5671,0.4329,0,0
08-005A-1-10,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.34972,0,NA,3,2,1,0.017438,0.004975,50.0624,49.9376,0,0
08-005A-1-5,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.3095,0,NA,5,4,1,0.164289,0.064421,50.8427,49.1573,0,0
08-005A-1-1,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.26936,0,NA,4,3,1,0.031467,0.00882,50.1109,49.8891,0,0
08-005A-1-7,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.179,0,NA,4,2,2,0.562335,0.375,79.8935,20.1065,0,0
08-005A-1-8,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,-0.02036,0,NA,3,2,1,0.210283,0.102264,55.2239,44.7761,0,0
08-005A-1-6,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,0.201353,1.022,NA,4,3,1,0.066034,0.022652,99.896,0.104,0,0
08-005A-1-9,no,08-005A,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1622.51,1787,Nicomekl,MAIN,3170,3.17,0,0.788281,1.116,NA,5,2,3,0.142506,0.062435,58.4906,41.5094,0,0
08-005B-1-18,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1641.82,1787,Nicomekl,MAIN,3232,3.23,0,0.059854,7.464,NA,5,1,4,0,0,0.3096,99.6904,0,0
08-005B-1-20,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1643.82,1787,Nicomekl,MAIN,3234,3.23,0,0.61,3.227,NA,6,4,2,1.279854,0.7,66.6667,33.3333,0,0
08-005B-1-17,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1640.82,1787,Nicomekl,MAIN,3231,3.23,0,0.669855,2.284,NA,6,5,1,0.21329,0.089472,98.0119,1.9881,0,0
08-005B-1-13,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1636.82,1787,Nicomekl,MAIN,3227,3.23,0,0.970146,6.824,NA,3,2,1,0.253037,0.1298,51.8072,48.1928,0,0
08-005B-1-14,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1637.82,1787,Nicomekl,MAIN,3228,3.23,0,0.989343,4.247,NA,4,1,3,0,0,3.5714,96.4286,0,0
08-005B-1-19,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1642.82,1787,Nicomekl,MAIN,3233,3.23,0,1.070146,6.016,NA,3,2,1,0.142506,0.062435,13.4199,86.5801,0,0
08-005B-1-12,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1635.82,1787,Nicomekl,MAIN,3226,3.23,0,1.249784,5.178,NA,5,3,2,0.656677,0.448119,65.1515,34.8485,0,0
08-005B-1-16,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1639.82,1787,Nicomekl,MAIN,3230,3.23,0,1.269783,6.073,NA,5,2,3,0.693147,0.5,4.6404,95.3596,0,0
08-005B-1-15,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1638.82,1787,Nicomekl,MAIN,3229,3.23,0,1.399781,6.414,NA,2,1,1,0,0,0.2217,99.7783,0,0
08-005B-1-11,no,08-005B,NO,2021,Basin,Yes,NO,NO,NO,1999,22,22,1634.82,1787,Nicomekl,MAIN,3225,3.23,0,1.400644,12.256,NA,2,0,2,0,1,0,99.889,0.111,0
08-008A-1-1A,no,08-008A,NO,2021,Inline,No,NO,NO,NO,2002,19,19,601.82,1425,Nicomekl,MAIN,1941,1.94,0,1.27,16.46964,NA,3,3,0,0.066034,0.022652,100,0,0,0
08-008A-1-5A,no,08-008A,NO,2021,Inline,No,NO,NO,NO,2002,19,19,601.82,1425,Nicomekl,MAIN,1941,1.94,0,1.279922,14.93953,NA,3,3,0,0.682263,0.481382,100,0,0,0
08-008A-1-2A,no,08-008A,NO,2021,Inline,No,NO,NO,NO,2002,19,19,601.82,1425,Nicomekl,MAIN,1941,1.94,0,1.330311,19.58635,NA,4,3,1,0.144765,0.061266,98.9909,1.0091,0,0
08-008A-1-3A,no,08-008A,NO,2021,Inline,No,NO,NO,NO,2002,19,19,601.82,1425,Nicomekl,MAIN,1941,1.94,0,1.38,20.735,NA,3,3,0,0.145924,0.061877,100,0,0,0
08-008A-1-4A,no,08-008A,NO,2021,Inline,No,NO,NO,NO,2002,19,19,601.82,1425,Nicomekl,MAIN,1941,1.94,0,1.420078,19.31987,NA,5,3,2,0.210948,0.099635,96.9062,3.0938,0,0
08-008B-1-6B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,0.872337,3.486454,NA,3,3,0,0.160281,0.068655,100,0,0,0
08-008B-1-7B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.001245,3.646125,NA,5,4,1,0.184796,0.074396,96.8944,3.1056,0,0
08-008B-1-1B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.200653,5.180802,NA,4,3,1,0.016816,0.004285,99.8928,0.1072,0,0
08-008B-1-3B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.240436,7.020224,NA,3,3,0,0.709729,0.462241,100,0,0,0
08-008B-1-4B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.299927,5.500562,NA,6,4,2,0.806526,0.449675,95.045,4.955,0,0
08-008B-1-5B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.309854,5.608924,NA,4,4,0,0.100918,0.035692,100,0,0,0
08-008B-1-2B,no,08-008B,NO,2021,Inline,No,NO,NO,NO,2002,19,19,116.1,1425,Nicomekl,MAIN,2167,2.17,0,1.350073,6.308924,NA,2,2,0,0.009391,0.002433,100,0,0,0
08-008C-1-3C,no,08-008C,NO,2021,Inline,No,NO,NO,NO,2002,19,19,61.33,1425,Nicomekl,MAIN,2274,2.27,0,1.280144,7.02016,NA,4,3,1,0.051789,0.015779,96.1832,3.8168,0,0
08-008C-1-5C,no,08-008C,NO,2021,Inline,No,NO,NO,NO,2002,19,19,61.33,1425,Nicomekl,MAIN,2274,2.27,0,1.300072,7.02016,NA,4,4,0,0.343778,0.175298,100,0,0,0
08-008C-1-4C,no,08-008C,NO,2021,Inline,No,NO,NO,NO,2002,19,19,61.33,1425,Nicomekl,MAIN,2274,2.27,0,1.310144,7.721764,NA,3,2,1,0.693147,0.5,66.6667,33.3333,0,0
08-008C-1-1C,no,08-008C,NO,2021,Inline,No,NO,NO,NO,2002,19,19,61.33,1425,Nicomekl,MAIN,2274,2.27,0,1.360359,6.308899,NA,2,2,0,0.100437,0.040387,100,0,0,0
08-008C-1-2C,no,08-008C,NO,2021,Inline,No,NO,NO,NO,2002,19,19,61.33,1425,Nicomekl,MAIN,2274,2.27,0,1.459856,8.483437,NA,2,2,0,0.039828,0.013157,100,0,0,0
08-008D-1-1D,no,08-008D,NO,2021,Inline,No,NO,NO,NO,2002,19,19,50.88,1425,Nicomekl,MAIN,2305,2.31,0,0.451638,2.427639,NA,5,5,0,0.205754,0.080291,100,0,0,0
08-008D-1-3D,no,08-008D,NO,2021,Inline,No,NO,NO,NO,2002,19,19,50.88,1425,Nicomekl,MAIN,2305,2.31,0,0.941139,4.833387,NA,4,4,0,0.176565,0.065968,100,0,0,0
08-008D-1-2D,no,08-008D,NO,2021,Inline,No,NO,NO,NO,2002,19,19,50.88,1425,Nicomekl,MAIN,2305,2.31,0,1.140213,7.658459,NA,5,5,0,0.333721,0.155993,100,0,0,0
08-009A-2-1,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.72,4.994772,NA,3,2,1,0.142506,0.062435,96.875,3.125,0,0
08-009A-2-8,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.759863,3.146032,NA,3,2,1,0.114665,0.047591,97.619,2.381,0,0
08-009A-2-4,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.769931,6.017696,NA,3,2,1,0.304636,0.165289,52.381,47.619,0,0
08-009A-2-3,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.86945,6.218452,NA,3,2,1,0.693147,0.5,66.6667,33.3333,0,0
08-009A-1-7,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.929657,5.446741,98,5,4,1,0.780847,0.479188,86.1111,13.8889,0,0
08-009A-2-2,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.028832,10.28752,NA,3,2,1,0.022277,0.006622,99.6689,0.3311,0,0
08-009A-1-10,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.059451,6.394341,170,1,1,0,0,0,100,0,0,0
08-009A-1-5,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.079178,4.987623,93,5,4,1,0.859119,0.464194,78.022,21.978,0,0
08-009A-2-9,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.118282,10.47243,NA,3,2,1,0.114665,0.047591,97.619,2.381,0,0
08-009A-1-6,no,08-009A,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.119039,3.514986,NA,4,3,1,0.224451,0.091837,34.4262,65.5738,0,0
08-009B-2-19,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.809661,3.969347,NA,4,3,1,0.270093,0.128081,61.6858,38.3142,0,0
08-009B-1-16,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.859394,4.564821,NA,4,3,1,0.1101,0.038639,99.0291,0.9709,0,0
08-009B-2-17,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.899527,4.651139,NA,5,3,2,1.098612,0.666667,8.8235,2.9412,88.2353,0
08-009B-1-12,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,0.929459,3.909147,NA,3,3,0,0.74183,0.509754,100,0,0,0
08-009B-1-11,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.039729,6.26518,NA,4,3,1,0.051789,0.015779,99.6047,0.3953,0,0
08-009B-1-18,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.049253,5.401049,NA,3,2,1,0.02599,0.007936,99.6032,0.3968,0,0
08-009B-1-20,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.079057,7.475304,137,2,2,0,0.022277,0.006622,100,0,0,0
08-009B-1-14,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.099595,7.608776,137,3,3,0,0.74183,0.509754,100,0,0,0
08-009B-1-15,no,08-009B,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,637.31,1350,Nicomekl,MAIN,4661,4.66,3,1.12973,6.451034,NA,2,2,0,0.08365,0.032249,100,0,0,0
09-001-A-1-20,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,-1.27111,0,186,7,5,2,1.511299,0.765755,22.4806,0,77.5194,0
09-001-A-1-19,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,0.404178,0.192784391,158,7,4,3,1.31973,0.719723,26.5625,0,70.3125,3.125
09-001-A-1-3,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,0.961024,4.08262486,175,5,3,2,0.81585,0.475207,26.1905,0,73.8095,0
09-001-A-1-5,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,0.961538,3.657071162,58,7,4,3,0.962184,0.535147,23.5955,0,76.4045,0
09-001-A-1-7,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,0.975138,6.625409085,75,5,4,1,0.959223,0.517958,90.1961,9.8039,0,0
09-001-A-1-15,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,0.995192,5.108047741,125,11,8,3,0.953621,0.3968,76.3359,0,20.6107,3.0534
09-001-A-1-9,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.016911,4.23388449,122,9,7,2,0.896378,0.384691,72,0,28,0
09-001-A-1-10,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.043608,5.594852527,174,7,5,2,1.111192,0.544582,48.6486,0,49.5495,1.8018
09-001-A-1-2,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.110511,5.625181017,NA,8,5,3,1.29987,0.679012,14.876,3.3058,81.8182,0
09-001-A-1-4,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.123073,5.497225086,NA,11,6,5,1.022388,0.465483,21.547,5.5249,66.2983,6.6298
09-001-A-1-14,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.178657,5.434266195,NA,7,5,2,0.94531,0.472656,71.1111,0,28.8889,0
09-001-A-1-1,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.187845,5.139659116,62,11,8,3,1.854363,0.819658,23.9024,0,76.0976,0
09-001-A-1-8,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.276914,4.378418331,125,9,7,2,1.366308,0.634411,80.3922,0,19.6078,0
09-001-A-1-6,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.366428,7.221348703,NA,6,4,2,0.868731,0.435986,30.0885,66.3717,0,3.5398
09-001-A-1-11,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.402393,6.460899443,NA,3,3,0,1.039721,0.625,100,0,0,0
09-001-A-1-16,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.470521,6.656147507,104,2,2,0,0.59827,0.408163,100,0,0,0
09-001-A-1-13,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.706213,6.254121046,NA,6,3,3,0.916465,0.561983,28.2051,15.3846,56.4103,0
09-001-A-1-18,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,1.943034,7.950200435,59,10,6,4,1.0598,0.520296,62.1145,23.7885,12.3348,1.7621
09-001-A-1-17,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,2.331982,8.768465682,NA,6,5,1,0.706787,0.330168,87.4016,0,12.5984,0
09-001-A-1-12,no,09-001A,NO,2015,Protruding,No,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,MAIN,11661,11.66,0,2.800142,8.777502918,NA,5,4,1,1.167387,0.655,74.0741,0,25.9259,0
09-001-B -1-2,no,09-001B,NO,2015,Protruding,No,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,MAIN,10999,11,0,0.833272,1.915498816,51,11,7,4,1.64674,0.768491,35.1351,2.7027,59.4595,2.7027
09-001-B -1-8,no,09-001B,NO,2015,Protruding,No,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,MAIN,10999,11,0,0.869877,1.288395724,123,11,5,6,1.539654,0.770833,16.9014,11.2676,66.9014,4.9296
09-001-B -1-3,no,09-001B,NO,2015,Protruding,No,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,MAIN,10999,11,0,1.01,3.349793902,NA,5,3,2,0.456347,0.222838,79.1667,6.9444,13.8889,0
